x,s,v,rho_over_rho0
7.361244153087099498e-04,2.616869048741509059e-03,-4.733214660180107280e+00,9.999991658519780113e-01
7.417763165825829374e-04,2.636961131985584520e-03,-4.733214642586688115e+00,9.999991529937543033e-01
7.474716126785074148e-04,2.657207480159410468e-03,-4.733214624722069885e+00,9.999991399373238110e-01
7.532106367782716392e-04,2.677609277686989787e-03,-4.733214606582072825e+00,9.999991266796320888e-01
7.589937246218082106e-04,2.698167718086029020e-03,-4.733214588162451442e+00,9.999991132175759523e-01
7.648212145268301664e-04,2.718884004037737997e-03,-4.733214569458896293e+00,9.999990995480050326e-01
7.706934474086276450e-04,2.739759347457198027e-03,-4.733214550467028658e+00,9.999990856677213324e-01
7.766107668000074484e-04,2.760794969564236631e-03,-4.733214531182407647e+00,9.999990715734763391e-01
7.825735188713950179e-04,2.781992100954881232e-03,-4.733214511600516872e+00,9.999990572619716911e-01
7.885820524510810418e-04,2.803351981673327629e-03,-4.733214491716776884e+00,9.999990427298585116e-01
7.946367190456300441e-04,2.824875861284480497e-03,-4.733214471526533629e+00,9.999990279737362986e-01
8.007378728604472654e-04,2.846564998947061133e-03,-4.733214451025061997e+00,9.999990129901519254e-01
8.068858708204935384e-04,2.868420663487237371e-03,-4.733214430207564050e+00,9.999989977755991966e-01
8.130810725911732017e-04,2.890444133472869735e-03,-4.733214409069170792e+00,9.999989823265176270e-01
8.193238405993676218e-04,2.912636697288274994e-03,-4.733214387604932405e+00,9.999989666392916643e-01
8.256145400546447896e-04,2.934999653209618108e-03,-4.733214365809828905e+00,9.999989507102514663e-01
8.319535389706173446e-04,2.957534309480824158e-03,-4.733214343678757707e+00,9.999989345356687931e-01
8.383412081864791664e-04,2.980241984390134304e-03,-4.733214321206542508e+00,9.999989181117588943e-01
8.447779213886936469e-04,3.003124006347192548e-03,-4.733214298387921737e+00,9.999989014346774008e-01
8.512640551328571692e-04,3.026181713960763523e-03,-4.733214275217557443e+00,9.999988845005239879e-01
8.577999888657311797e-04,3.049416456117037908e-03,-4.733214251690028185e+00,9.999988673053339383e-01
8.643861049474334214e-04,3.072829592058515507e-03,-4.733214227799826368e+00,9.999988498450842478e-01
8.710227886738144574e-04,3.096422491463539720e-03,-4.733214203541362686e+00,9.999988321156890736e-01
8.777104282989904279e-04,3.120196534526387556e-03,-4.733214178908961678e+00,9.999988141129990682e-01
8.844494150580628315e-04,3.144153112038027085e-03,-4.733214153896856402e+00,9.999987958328020454e-01
8.912401431900000707e-04,3.168293625467448211e-03,-4.733214128499195539e+00,9.999987772708205380e-01
8.980830099607084059e-04,3.192619487043664352e-03,-4.733214102710036286e+00,9.999987584227102433e-01
9.049784156862643487e-04,3.217132119838290918e-03,-4.733214076523342584e+00,9.999987392840609113e-01
9.119267637563384160e-04,3.241832957848805093e-03,-4.733214049932986889e+00,9.999987198503942354e-01
9.189284606577956087e-04,3.266723446082425361e-03,-4.733214022932746623e+00,9.999987001171619649e-01
9.259839159984689302e-04,3.291805040640617252e-03,-4.733213995516304173e+00,9.999986800797465714e-01
9.330935425311297953e-04,3.317079208804290819e-03,-4.733213967677243339e+00,9.999986597334593608e-01
9.402577561776269237e-04,3.342547429119598328e-03,-4.733213939409051108e+00,9.999986390735386976e-01
9.474769760532254868e-04,3.368211191484446216e-03,-4.733213910705109662e+00,9.999986180951510040e-01
9.547516244911195089e-04,3.394071997235618109e-03,-4.733213881558704372e+00,9.999985967933864295e-01
9.620821270671421361e-04,3.420131359236605172e-03,-4.733213851963014029e+00,9.999985751632601838e-01
9.694689126246644473e-04,3.446390801966104766e-03,-4.733213821911112618e+00,9.999985531997108712e-01
9.769124132996767369e-04,3.472851861607165712e-03,-4.733213791395968428e+00,9.999985308975984921e-01
9.844130645460778557e-04,3.499516086137076896e-03,-4.733213760410439619e+00,9.999985082517048873e-01
9.919713051611399757e-04,3.526385035417874299e-03,-4.733213728947276877e+00,9.999984852567304072e-01
9.995875773111883526e-04,3.553460281287615201e-03,-4.733213696999116316e+00,9.999984619072942449e-01
1.007262326557459980e-03,3.580743407652287307e-03,-4.733213664558482137e+00,9.999984381979317716e-01
1.014996001882177571e-03,3.608236010578482443e-03,-4.733213631617783967e+00,9.999984141230952028e-01
1.022789055714808278e-03,3.635939698386727714e-03,-4.733213598169312419e+00,9.999983896771512670e-01
1.030641943958534711e-03,3.663856091745568665e-03,-4.733213564205239088e+00,9.999983648543788739e-01
1.038555126016928913e-03,3.691986823766376258e-03,-4.733213529717619217e+00,9.999983396489702248e-01
1.046529064820821055e-03,3.720333540098842099e-03,-4.733213494698380153e+00,9.999983140550258165e-01
1.054564226855388446e-03,3.748897899027262524e-03,-4.733213459139327561e+00,9.999982880665572171e-01
1.062661082187438830e-03,3.777681571567504878e-03,-4.733213423032140099e+00,9.999982616774829580e-01
1.070820104492917462e-03,3.806686241564776960e-03,-4.733213386368369413e+00,9.999982348816274236e-01
1.079041771084609342e-03,3.835913605792081685e-03,-4.733213349139434811e+00,9.999982076727206293e-01
1.087326562940070648e-03,3.865365374049496185e-03,-4.733213311336625928e+00,9.999981800443957791e-01
1.095674964729760744e-03,3.895043269264147380e-03,-4.733213272951094730e+00,9.999981519901867122e-01
1.104087464845396457e-03,3.924949027591000290e-03,-4.733213233973859957e+00,9.999981235035292348e-01
1.112564555428529472e-03,3.955084398514416115e-03,-4.733213194395800016e+00,9.999980945777572350e-01
1.121106732399327569e-03,3.985451144950447576e-03,-4.733213154207653872e+00,9.999980652061017938e-01
1.129714495485597192e-03,4.016051043349988178e-03,-4.733213113400016603e+00,9.999980353816891876e-01
1.138388348252007904e-03,4.046885883802641380e-03,-4.733213071963339402e+00,9.999980050975409984e-01
1.147128798129560352e-03,4.077957470141448451e-03,-4.733213029887925138e+00,9.999979743465710058e-01
1.155936356445264350e-03,4.109267620048366598e-03,-4.733212987163930130e+00,9.999979431215819670e-01
1.164811538452058520e-03,4.140818165160610118e-03,-4.733212943781353488e+00,9.999979114152681703e-01
1.173754863358948295e-03,4.172610951177755691e-03,-4.733212899730044221e+00,9.999978792202091071e-01
1.182766854361380713e-03,4.204647837969699431e-03,-4.733212854999695018e+00,9.999978465288713592e-01
1.191848038671858160e-03,4.236930699685460475e-03,-4.733212809579838698e+00,9.999978133336053787e-01
1.200998947550770265e-03,4.269461424862752187e-03,-4.733212763459845540e+00,9.999977796266429353e-01
1.210220116337484700e-03,4.302241916538482314e-03,-4.733212716628924177e+00,9.999977454000961163e-01
1.219512084481654815e-03,4.335274092360020745e-03,-4.733212669076115375e+00,9.999977106459565501e-01
1.228875395574787919e-03,4.368559884697385820e-03,-4.733212620790290259e+00,9.999976753560900766e-01
1.238310597382036261e-03,4.402101240756237273e-03,-4.733212571760152088e+00,9.999976395222399672e-01
1.247818241874251244e-03,4.435900122691786851e-03,-4.733212521974224707e+00,9.999976031360201523e-01
1.257398885260266851e-03,4.469958507723533793e-03,-4.733212471420860545e+00,9.999975661889165535e-01
1.267053088019441101e-03,4.504278388250915373e-03,-4.733212420088228178e+00,9.999975286722831980e-01
1.276781414934449483e-03,4.538861771969846491e-03,-4.733212367964314993e+00,9.999974905773401090e-01
1.286584435124316474e-03,4.573710681990116218e-03,-4.733212315036925411e+00,9.999974518951739721e-01
1.296462722077719410e-03,4.608827156953739304e-03,-4.733212261293671119e+00,9.999974126167326949e-01
1.306416853686527416e-03,4.644213251154148160e-03,-4.733212206721979065e+00,9.999973727328239637e-01
1.316447412279621353e-03,4.679871034656387513e-03,-4.733212151309078131e+00,9.999973322341154658e-01
1.326554984656947746e-03,4.715802593418131315e-03,-4.733212095041999135e+00,9.999972911111306706e-01
1.336740162123860017e-03,4.752010029411724013e-03,-4.733212037907577496e+00,9.999972493542454988e-01
1.347003540525699115e-03,4.788495460747076160e-03,-4.733211979892442578e+00,9.999972069536895436e-01
1.357345720282657556e-03,4.825261021795554904e-03,-4.733211920983019461e+00,9.999971638995398537e-01
1.367767306424906701e-03,4.862308863314826826e-03,-4.733211861165520951e+00,9.999971201817224875e-01
1.378268908627983602e-03,4.899641152574603711e-03,-4.733211800425950244e+00,9.999970757900064067e-01
1.388851141248468191e-03,4.937260073483434354e-03,-4.733211738750094710e+00,9.999970307140043646e-01
1.399514623359912873e-03,4.975167826716382809e-03,-4.733211676123519673e+00,9.999969849431679103e-01
1.410259978789070272e-03,5.013366629843771759e-03,-4.733211612531571966e+00,9.999969384667860561e-01
1.421087836152376636e-03,5.051858717460832281e-03,-4.733211547959371046e+00,9.999968912739842786e-01
1.431998828892737949e-03,5.090646341318421329e-03,-4.733211482391805447e+00,9.999968433537179680e-01
1.442993595316577338e-03,5.129731770454680310e-03,-4.733211415813530998e+00,9.999967946947732056e-01
1.454072778631180412e-03,5.169117291327744897e-03,-4.733211348208969049e+00,9.999967452857650985e-01
1.465237026982329225e-03,5.208805207949472257e-03,-4.733211279562300255e+00,9.999966951151306738e-01
1.476486993492208150e-03,5.248797842020145807e-03,-4.733211209857460133e+00,9.999966441711294340e-01
1.487823336297625044e-03,5.289097533064295378e-03,-4.733211139078137286e+00,9.999965924418408036e-01
1.499246718588500421e-03,5.329706638567467160e-03,-4.733211067207768963e+00,9.999965399151601320e-01
1.510757808646677122e-03,5.370627534114129006e-03,-4.733210994229535729e+00,9.999964865787946966e-01
1.522357279885004069e-03,5.411862613526558473e-03,-4.733210920126362353e+00,9.999964324202645916e-01
1.534045810886743326e-03,5.453414289004869693e-03,-4.733210844880907153e+00,9.999963774268958439e-01
1.545824085445256886e-03,5.495284991268034255e-03,-4.733210768475561991e+00,9.999963215858197474e-01
1.557692792604015684e-03,5.537477169696053067e-03,-4.733210690892447836e+00,9.999962648839694213e-01
1.569652626696911970e-03,5.579993292473198543e-03,-4.733210612113409432e+00,9.999962073080763680e-01
1.581704287388869612e-03,5.622835846732312376e-03,-4.733210532120012637e+00,9.999961488446672542e-01
1.593848479716786833e-03,5.666007338700295055e-03,-4.733210450893537313e+00,9.999960894800618005e-01
1.606085914130769496e-03,5.709510293844610208e-03,-4.733210368414976443e+00,9.999960292003680085e-01
1.618417306535706356e-03,5.753347257021020587e-03,-4.733210284665030798e+00,9.999959679914798283e-01
1.630843378333136397e-03,5.797520792622347548e-03,-4.733210199624099168e+00,9.999959058390742728e-01
1.643364856463465709e-03,5.842033484728476923e-03,-4.733210113272285469e+00,9.999958427286080864e-01
1.655982473448483179e-03,5.886887937257423084e-03,-4.733210025589379200e+00,9.999957786453118613e-01
1.668696967434217483e-03,5.932086774117611636e-03,-4.733209936554864328e+00,9.999957135741909253e-01
1.681509082234125627e-03,5.977632639361326120e-03,-4.733209846147904187e+00,9.999956475000179035e-01
1.694419567372595697e-03,6.023528197339281416e-03,-4.733209754347345033e+00,9.999955804073309418e-01
1.707429178128806735e-03,6.069776132856460893e-03,-4.733209661131704493e+00,9.999955122804302654e-01
1.720538675580900873e-03,6.116379151329060307e-03,-4.733209566479168018e+00,9.999954431033735158e-01
1.733748826650522356e-03,6.163339978942734484e-03,-4.733209470367587990e+00,9.999953728599731972e-01
1.747060404147666437e-03,6.210661362811948152e-03,-4.733209372774473067e+00,9.999953015337922357e-01
1.760474186815906648e-03,6.258346071140660771e-03,-4.733209273676985518e+00,9.999952291081398714e-01
1.773990959377938666e-03,6.306396893384141542e-03,-4.733209173051937668e+00,9.999951555660674396e-01
1.787611512581492590e-03,6.354816640412095860e-03,-4.733209070875778579e+00,9.999950808903671495e-01
1.801336643245598449e-03,6.403608144673030370e-03,-4.733208967124602928e+00,9.999950050635634247e-01
1.815167154307188680e-03,6.452774260359830580e-03,-4.733208861774129694e+00,9.999949280679127916e-01
1.829103854868085284e-03,6.502317863576693308e-03,-4.733208754799706597e+00,9.999948498853979961e-01
1.843147560242317873e-03,6.552241852507238729e-03,-4.733208646176302103e+00,9.999947704977241170e-01
1.857299092003837030e-03,6.602549147584015413e-03,-4.733208535878495660e+00,9.999946898863140143e-01
1.871559278034560072e-03,6.653242691659204053e-03,-4.733208423880479465e+00,9.999946080323044439e-01
1.885928952572820793e-03,6.704325450176728922e-03,-4.733208310156042486e+00,9.999945249165407279e-01
1.900408956262158349e-03,6.755800411345596647e-03,-4.733208194678574898e+00,9.999944405195739794e-01
1.915000136200502518e-03,6.807670586314626231e-03,-4.733208077421052096e+00,9.999943548216548850e-01
1.929703345989734753e-03,6.859939009348517414e-03,-4.733207958356038247e+00,9.999942678027297083e-01
1.944519445785612656e-03,6.912608738005208801e-03,-4.733207837455667644e+00,9.999941794424355157e-01
1.959449302348105579e-03,6.965682853314692294e-03,-4.733207714691652690e+00,9.999940897200960688e-01
1.974493789092083684e-03,7.019164459959083453e-03,-4.733207590035261703e+00,9.999939986147154958e-01
1.989653786138432644e-03,7.073056686454202817e-03,-4.733207463457327790e+00,9.999939061049755162e-01
2.004930180365524853e-03,7.127362685332416618e-03,-4.733207334928230203e+00,9.999938121692283355e-01
2.020323865461109980e-03,7.182085633326970239e-03,-4.733207204417891667e+00,9.999937167854925368e-01
2.035835741974604748e-03,7.237228731557734593e-03,-4.733207071895771278e+00,9.999936199314476415e-01
2.051466717369758268e-03,7.292795205718289979e-03,-4.733206937330860953e+00,9.999935215844297787e-01
2.067217706077759728e-03,7.348788306264571191e-03,-4.733206800691668548e+00,9.999934217214259125e-01
2.083089629550714719e-03,7.405211308604823205e-03,-4.733206661946222304e+00,9.999933203190675135e-01
2.099083416315569110e-03,7.462067513291144143e-03,-4.733206521062053085e+00,9.999932173536255631e-01
2.115200002028412400e-03,7.519360246212382186e-03,-4.733206378006194370e+00,9.999931128010067782e-01
2.131440329529231230e-03,7.577092858788608484e-03,-4.733206232745169828e+00,9.999930066367448411e-01
2.147805348897050600e-03,7.635268728166987387e-03,-4.733206085244987982e+00,9.999928988359970683e-01
2.164296017505524822e-03,7.693891257419227005e-03,-4.733205935471132442e+00,9.999927893735379714e-01
2.180913300078945669e-03,7.752963875740518165e-03,-4.733205783388555687e+00,9.999926782237534839e-01
2.197658168748670756e-03,7.812490038649952222e-03,-4.733205628961670186e+00,9.999925653606338560e-01
2.214531603110008601e-03,7.872473228192568631e-03,-4.733205472154337734e+00,9.999924507577685473e-01
2.231534590279508293e-03,7.932916953142837152e-03,-4.733205312929865904e+00,9.999923343883406757e-01
2.248668124952725791e-03,7.993824749209819253e-03,-4.733205151250994724e+00,9.999922162251201341e-01
2.265933209462397870e-03,8.055200179243779748e-03,-4.733204987079890458e+00,9.999920962404552638e-01
2.283330853837095727e-03,8.117046833444508877e-03,-4.733204820378136723e+00,9.999919744062699678e-01
2.300862075860297951e-03,8.179368329571119756e-03,-4.733204651106724725e+00,9.999918506940548291e-01
2.318527901129939679e-03,8.242168313153531989e-03,-4.733204479226043482e+00,9.999917250748610043e-01
2.336329363118417116e-03,8.305450457705573775e-03,-4.733204304695871834e+00,9.999915975192928963e-01
2.354267503233030932e-03,8.369218464939652199e-03,-4.733204127475369560e+00,9.999914679975037135e-01
2.372343370876928842e-03,8.433476064983158257e-03,-4.733203947523066724e+00,9.999913364791833681e-01
2.390558023510478813e-03,8.498227016596440059e-03,-4.733203764796852120e+00,9.999912029335576991e-01
2.408912526713150124e-03,8.563475107392547192e-03,-4.733203579253967064e+00,9.999910673293764818e-01
2.427407954245829405e-03,8.629224154058520724e-03,-4.733203390850995618e+00,9.999909296349076548e-01
2.446045388113662292e-03,8.695478002578561905e-03,-4.733203199543848605e+00,9.999907898179315469e-01
2.464825918629328771e-03,8.762240528458710084e-03,-4.733203005287760057e+00,9.999906478457298853e-01
2.483750644476839364e-03,8.829515636953399332e-03,-4.733202808037273890e+00,9.999905036850817996e-01
2.502820672775813576e-03,8.897307263293690802e-03,-4.733202607746231472e+00,9.999903573022532743e-01
